cve_id,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2004-2688,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in index.php in NewsPHP allows remote attackers to inject arbitrary web script or HTML via the cat_id parameter.  NOTE: this issue might overlap vector 3 in CVE-2006-3358.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2689,29/07/2017 01:29,31/12/2004 05:00,10,264, Permissions Privileges and Access Controls,"NewsPHP allows remote attackers to gain unauthorized administrative access by setting a cookie to the ""autorized=admin; root=admin"" value.",NONE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2004-2692,29/07/2017 01:29,31/12/2004 05:00,9.3,264, Permissions Privileges and Access Controls,"The exec_dir PHP patch (php-exec-dir) 4.3.2 through 4.3.7 with safe mode disabled allows remote attackers to bypass restrictions and execute arbitrary commands via a backtick operator, which is not handled using the php_escape_shell_cmd function.",NONE,MEDIUM,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2004-2695,29/07/2017 01:29,31/12/2004 05:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Authorize.net callback code (subscriptions/authorize.php) in Jelsoft vBulletin 3.0 through 3.0.3 allows remote attackers to execute arbitrary SQL statements via the x_invoice_num parameter.  NOTE: this issue might be related to CVE-2006-4267.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2696,29/07/2017 01:29,31/12/2004 05:00,5.5,255, Credentials Management,"BEA WebLogic Server and WebLogic Express 6.1, 7.0, and 8.1, when using Remote Method Invocation (RMI) over Internet Inter-ORB Protocol (IIOP), does not properly handle when multiple logins for different users coming from the same client, which could cause an ""unexpected user identity"" to be used in an RMI call.",SINGLE,LOW,NETWORK,NONE,PARTIAL,PARTIAL
CVE-2004-2697,29/07/2017 01:29,31/12/2004 05:00,6.9,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),The Inventory Scout daemon (invscoutd) 1.3.0.0 and 2.0.2 for AIX 4.3.3 and 5.1 allows local users to gain privileges via a symlink attack on a command line argument (log file).  NOTE: this might be related to CVE-2006-5002.,NONE,MEDIUM,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2004-2698,29/07/2017 01:29,31/12/2004 05:00,6.9,362, Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),"Race condition in IMWheel 1.0.0pre11 and earlier, when running with the -k option, allows local users to cause a denial of service (IMWheel crash) and possibly modify arbitrary files via a symlink attack on the imwheel.pid file.",NONE,MEDIUM,LOCAL,COMPLETE,COMPLETE,COMPLETE
CVE-2004-2699,29/07/2017 01:29,31/12/2004 05:00,4.3,264, Permissions Privileges and Access Controls,deleteicon.aspx in AspDotNetStorefront 3.3 allows remote attackers to delete arbitrary product images via a modified ProductID parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2701,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in signin.aspx for AspDotNetStorefront 3.3 allows remote attackers to inject arbitrary web script or HTML via the returnurl parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2702,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in login_up.php3 in Plesk 7.0 and 7.1 Reloaded allows remote attackers to inject arbitrary web script or HTML via the login_name parameter.  NOTE: this might be the same vector as CVE-2006-6451.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2703,29/07/2017 01:29,31/12/2004 05:00,4.3,310, Cryptographic Issues,"Clearswift MIMEsweeper 5.0.5, when it has been upgraded from MAILsweeper for SMTP version 4.3 or MAILsweeper Business Suite I or II, allows remote attackers to bypass scanning by including encrypted data in a mail message, which causes the message to be marked as ""Clean"" instead of ""Encrypted"".",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2704,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Hastymail 1.0.1 and earlier (stable) and 1.1 and earlier (development) does not send the ""attachment"" parameter in the Content-Disposition field for attachments, which causes the attachment to be rendered inline by Internet Explorer when the victim clicks the download link, which facilitates cross-site scripting (XSS) and possibly other attacks.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2713,29/07/2017 01:29,31/12/2004 05:00,1.9,264, Permissions Privileges and Access Controls,"** DISPUTED **  Zone Alarm Pro 1.0 through 5.1 gives full access to %windir%\Internet Logs\* to the EVERYONE group, which allows local users to cause a denial of service by modifying the folder contents or permissions. NOTE: this issue has been disputed by the vendor, who claims that it does not affect product functionality since the same information is also saved in a protected file.",NONE,MEDIUM,LOCAL,PARTIAL,NONE,NONE
CVE-2004-2714,29/07/2017 01:29,31/12/2004 05:00,6,134, Use of Externally-Controlled Format String,"Unspecified vulnerability in Window Maker 0.80.2 and earlier allows attackers to perform unknown actions via format string specifiers in a font specification in WMGLOBAL, probably a format string vulnerability.",SINGLE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2715,29/07/2017 01:29,31/12/2004 05:00,7.5,287, Improper Authentication,edituser.php3 in PHPMyChat 0.14.5 allow remote attackers to bypass authentication and gain administrative privileges by setting the do_not_login parameter to false.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2716,29/07/2017 01:29,31/12/2004 05:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple SQL injection vulnerabilities in usersL.php3 in PHPMyChat 0.14.5 allow remote attackers to execute arbitrary SQL commands via the (1) sortBy, (2) sortOrder, (3) startReg, (4) U, (5) LastCheck , and (6) R parameters.",NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2720,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in register.asp in Snitz Forums 2000 3.4.04 and earlier allows remote attackers to inject arbitrary web script or HTML via javascript events in the Email parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2721,29/07/2017 01:29,31/12/2004 05:00,4.3,310, Cryptographic Issues,"The CheckGroup function in openSkat VTMF before 2.1 generates public key pairs in which the ""p"" variable might not be prime, which allows remote attackers to determine the private key and decrypt messages.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2004-2722,29/07/2017 01:29,31/12/2004 05:00,2.1,255, Credentials Management,"** DISPUTED **  Nessus 2.0.10a stores account passwords in plaintext in .nessusrc files, which allows local users to obtain passwords.  NOTE: the original researcher reports that the vendor has disputed this issue.",NONE,LOW,LOCAL,NONE,PARTIAL,NONE
CVE-2004-2723,29/07/2017 01:29,31/12/2004 05:00,2.1,255, Credentials Management,"NessusWX 1.4.4 stores account passwords in plaintext in .session files, which allows local users to obtain passwords.",NONE,LOW,LOCAL,NONE,PARTIAL,NONE
CVE-2004-2724,29/07/2017 01:29,31/12/2004 05:00,7.1,287, Improper Authentication,LionMax Software Chat Anywhere 2.72a allows remote attackers to cause a denial of service (server crash and client CPU consumption) via a username beginning with percent (%) followed by a null character.,NONE,MEDIUM,NETWORK,COMPLETE,NONE,NONE
CVE-2004-2725,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in Aztek Forum 4.0 allow remote attackers to inject arbitrary web script or HTML via (1) the search parameter in (a) search.php, (2) the email parameter in (b) subscribe.php, and (3) the return and (4) title parameters in (c) forum_2.php.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2727,29/07/2017 01:29,31/12/2004 05:00,4.3,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,Buffer overflow in MEHTTPS (HTTPMail) of MailEnable Professional 1.5 through 1.7 allows remote attackers to cause a denial of service (application crash) via a long HTTP GET request.,NONE,MEDIUM,NETWORK,PARTIAL,NONE,NONE
CVE-2004-2728,29/07/2017 01:29,31/12/2004 05:00,3.5,119, Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow in the FTP server of Hummingbird Connectivity 7.1 and 9.0 allows remote, authenticated users to cause a denial of service (application crash) via a long argument to the XCWD command.",SINGLE,MEDIUM,NETWORK,PARTIAL,NONE,NONE
CVE-2004-2729,29/07/2017 01:29,31/12/2004 05:00,4.4,264, Permissions Privileges and Access Controls,Inetd32 Administration Tool of Hummingbird Connectivity 7.1 and 9.0 allows local users to execute arbitrary code by changing the program for handling incoming connections.,NONE,MEDIUM,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2730,29/07/2017 01:29,31/12/2004 05:00,4.6,264, Permissions Privileges and Access Controls,"Sysinternals PsTools before 2.05, including (1) PsExec before 1.54, (2) PsGetsid before 1.41, (3) PsInfo before 1.61, (4) PsKill before 1.03, (5) PsList before 1.26, (6) PsLoglist before 2.51, (7) PsPasswd before 1.21, (8) PsService before 2.12, (9) PsSuspend before 1.05, and (10) PsShutdown before 2.32, does not properly disconnect from remote IPC$ and ADMIN$ shares, which allows local users to access the shares with elevated privileges by using the existing share mapping.",NONE,LOW,LOCAL,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2732,29/07/2017 01:29,31/12/2004 05:00,4.3,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"nbmember.cgi in Netbilling 2.0 allows remote attackers to obtain sensitive information via the cmd=test option, which can be leveraged to determine the access key.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2004-2733,29/07/2017 01:29,31/12/2004 05:00,5.8,264, Permissions Privileges and Access Controls,"Web Wiz Forums 7.7a uses invalid logic to determine user privileges, which allows remote attackers to (1) block arbitrary IP addresses via pop_up_ip_blocking.asp or (2) modify topics via pop_up_topic_admin.asp.",NONE,MEDIUM,NETWORK,PARTIAL,NONE,PARTIAL
CVE-2004-2734,29/07/2017 01:29,31/12/2004 05:00,10,287, Improper Authentication,"webadmin-apache.conf in Novell Web Manager of Novell NetWare 6.5 uses an uppercase Alias tag with an inconsistent lowercase directory tag for a volume, which allows remote attackers to bypass access control to the WEB-INF folder.",NONE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2004-2735,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in P4DB 2.01 and earlier allows remote attackers to inject arbitrary web script or HTML via (1) SET_PREFERENCES parameter in SetPreferences.cgi; (2) BRANCH parameter in branchView.cgi; (3) FSPC and (4) COMPLETE parameters in changeByUsers.cgi; (5) FSPC, (6) LABEL, (7) EXLABEL, (8) STATUS, (9) MAXCH, (10) FIRSTCH, (11) CHOFFSETDISP, (12) SEARCHDESC, (13) SEARCH_INVERT, (14) USER, (15) GROUP, and (16) CLIENT parameters in changeList.cgi; (17) CH parameter in changeView.cgi; (18) USER parameter in clientList.cgi; (19) CLIENT parameter in clientView.cgi; (20) FSPC parameter in depotTreeBrowser.cgi; (21) FSPC parameter in depotStats.cgi; (22) FSPC, (23) REV, (24) ACT, (25) FSPC2, (26) REV2, (27) CH, and (28) CONTEXT parameters in fileDiffView.cgi; (29) FSPC and (30) REV parameters in fileDownLoad.cgi; (31) FSPC, (32) LISTLAB, and (33) SHOWBRANCH parameters in fileLogView.cgi; (34) FSPC and (35) LABEL parameters in fileSearch.cgi; (36) FSPC, (37) REV, and (38) FORCE parameters in fileViewer.cgi; (39) FSPC parameter in filesChangedSince.cgi; (40) GROUP parameter in groupView.cgi; (41) TYPE, (42) FSPC, and (43) REV parameters in htmlFileView.cgi; (44) CMD parameter in javaDataView.cgi; (45) JOBVIEW and (46) FLD parameters in jobList.cgi; (47) JOB parameter in jobView.cgi; (48) LABEL1 and (49) LABEL2 parameters in labelDiffView.cgi; (50) LABEL parameter in labelView.cgi; (51) FSPC parameter in searchPattern.cgi; (52) TYPE, (53) FSPC, and (54) REV parameters in specialFileView.cgi; (55) GROUPSONLY parameter in userList.cgi; or (56) USER parameter in userView.cgi.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2736,29/07/2017 01:29,31/12/2004 05:00,5,287, Improper Authentication,Polar HelpDesk 3.0 allows remote attackers to bypass authentication by setting the UserId and UserType values in a cookie.,NONE,LOW,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2737,29/07/2017 01:29,31/12/2004 05:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in problist.asp in NetSupport DNA HelpDesk 1.01 allows remote attackers to execute arbitrary SQL commands via the where parameter.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2738,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in check_user_id.php in ZeroBoard 4.1pl4 and earlier allows remote attackers to inject arbitrary web script or HTML via the user_id parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2739,29/07/2017 01:29,31/12/2004 05:00,7.5,264, Permissions Privileges and Access Controls,The setup routine (setup.php) in PHProjekt 4.2.1 and earlier allows remote attackers to modify system configuration via unknown attack vectors.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2004-2740,29/07/2017 01:29,31/12/2004 05:00,4.3,94, Improper Control of Generation of Code ('Code Injection'),PHP remote file inclusion vulnerability in authform.inc.php in PHProjekt 4.2.3 and earlier allows remote attackers to include arbitrary PHP code via a URL in the path_pre parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2741,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the ""help window"" (help.php) in Horde Application Framework 2.2.6 allows remote attackers to inject arbitrary web script or HTML via the (1) module, (2) topic, or (3) module parameters.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2742,29/07/2017 01:29,31/12/2004 05:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the report viewer in Crystal Enterprise 8.5, 9, and 10 allows remote attackers to inject arbitrary web script or HTML via script in the URL to a report (RPT) file.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2004-2743,29/07/2017 01:29,31/12/2004 05:00,6.4,264, Permissions Privileges and Access Controls,upload.cgi in Mega Upload Progress Bar before 1.45 allows remote attackers to copy or overwrite arbitrary files via unspecified parameters related to names of uploaded files.,NONE,LOW,NETWORK,NONE,PARTIAL,PARTIAL
CVE-2004-2749,29/07/2017 01:29,31/12/2004 05:00,4.3,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in wra/public/wralogin in 2Wire Gateway, possibly as used in HomePortal and other product lines, allows remote attackers to read arbitrary files via a .. (dot dot) in the return parameter.  NOTE: this issue was reported as XSS, but this might be a terminology error.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
